tenure,monthly_charges,total_charges,contract_type,payment_method,internet_service,online_security,tech_support,streaming_tv,streaming_movies,paperless_billing,senior_citizen,partner,dependents,multiple_lines,tenure_group,charge_ratio,service_usage_score
-0.5496446246875085,0.8990025436961432,0.3181603191570164,1,0,1,-0.36912817173835943,0.2987300844256337,-1.1924092908912298,0.3097852846323917,-0.7665105650935645,0.2386174882146814,0.8495125448230473,-0.7874587057316097,1.8834853842421595,1,-0.012770931179375439,-0.38552990927551656
-1.8515267638762873,-0.9730120370702924,-1.4549411096693459,1,0,1,0.5091904378801221,-0.30339140951907495,-0.33155729222362346,0.2335368205065556,0.27246693080366535,0.07672170359458497,0.7064274220735659,0.2211853730766881,-1.4949508222804384,0,0.4484700864385019,0.11817769555294674
0.8523822944388687,-1.4580010613347296,-1.1005607231708376,1,0,1,-1.439871227292354,-1.1407351172486833,-1.213418075541798,1.0135685419797509,0.1814015488988424,-1.6927553536645414,2.3424522603696976,-1.5746214665123368,-0.184302324596093,2,-0.05477378558153044,-1.4592261161672382
0.05122405493808173,-0.8519295172425074,-0.48529906074474527,1,0,1,0.11306411625905506,1.4618118785537295,0.45649545013939574,-0.8371914516804904,0.20616136097148507,-0.19701268231825234,-0.6687593180054096,0.1171321232958647,-1.1969660961177315,2,-0.06525268958701816,0.6284300305799035
-0.6497894046251069,0.6864113616716211,0.18153024307112475,2,0,1,-1.447564639777903,-1.4117903596851407,-1.2017981505890087,1.017690638290577,-0.25397245700871723,-0.02795852165636631,0.8793333606094751,-0.9321548062057586,1.822216155700191,1,-0.013093977933641832,-1.6178395667358856
0.652092734563672,-1.4580010613347296,-0.9670690673643475,1,0,1,1.1411558374198216,-0.5903733306816799,0.20787793641049357,-0.646747819856655,0.01424241483602331,-1.4381565675485917,0.8279001032936594,0.6919496909809757,-1.450437864002983,2,-0.08063773640555902,0.023193031088134364
-1.6512372040010908,0.2995836449447251,-0.8997198503900614,1,0,0,0.6731545068252789,0.5096322154967108,0.31230032347415926,0.9377093163593822,0.9689052315209739,-0.9144588588705433,0.6776591465873641,-0.9317494558789379,0.6939880685557891,1,0.17798358287730295,1.4239787641328294
0.5519479546260736,0.958443801904894,1.3636302587457505,1,0,1,1.7783422591204743,-1.0898614560137214,1.1758503223189327,-0.48614445421004443,-0.6309132288392733,-0.08400885597353355,-0.004908052106797849,1.1877984230558503,1.0057176009824746,2,-0.07151502935215742,0.6382718217643603
0.35165839475087685,0.10618731128469723,0.2102885584973178,1,0,2,1.5714409468390849,-0.20849614160489954,-0.489321986854776,-0.9417190931198677,-0.6278356855446137,0.7568396445221911,-0.39973802247238643,2.4236188634892097,-2.683202384174504,2,-0.05184902935631211,0.013549536575051356
0.45180317468847525,-0.6370581997341566,-0.3437346815941263,1,0,1,0.2643878711970483,0.10292469694931222,-0.8694659977632209,-0.3058647718204601,1.2952974128420067,-0.2788326630689305,-0.4082103899384446,-0.6301432495153209,0.4555698110024332,2,-0.05962422836896045,-0.3590724607263296
-0.5496446246875085,-0.437797323901758,-0.6487793591336101,1,0,2,1.0521807026879797,-1.100313794008886,-0.6002422272525653,-0.3195667279730439,-0.7156695165508653,-0.239357205573222,0.5254440806856799,2.0283656508447505,-2.3332372863305038,1,0.0023250273897237046,-0.49478765063418567
0.652092734563672,1.7898536919476968,2.2367426767513816,1,3,1,-0.8543843709284717,-1.0173176867886844,0.607683569305386,0.7823293074410913,-1.7195956814681552,1.1323461233838699,0.7171863740477005,0.7343096188768901,0.33920400627950387,2,-0.07310841636783519,-0.36239187791223165
0.652092734563672,-1.4580010613347296,-0.88504245081674,1,1,1,1.537785422715433,1.7527923741278253,1.873447658879291,-2.3871149863176386,-1.1120324973383076,-1.1477677298701128,-1.2716405547216247,0.6646539217882698,0.682147523898456,2,-0.0921209123294208,1.3320435684339103
0.9525270743764671,-0.2443873711638631,0.3384709299790967,1,3,1,1.6880808486045777,1.3993972892556916,-1.238348808671225,0.486815309620089,2.373749581777008,-0.15655347929310406,-0.010383917579777214,-0.6980720454764138,-0.842624854176857,2,-0.08104647398054732,1.5877035801475525
1.3531061941268605,-1.3163238267069406,-0.7525355581557552,0,0,1,2.436678097560642,1.7747855287721146,-1.0347749673340187,-0.8238068051458027,0.8136061603408562,-0.16516864109733165,-0.7223305312385216,-0.09905957495481968,0.40657183715074435,2,-0.0881723653038881,1.5418018722055638
0.15136883487568012,1.2992484672919182,1.0798395927238313,1,0,1,0.15085757562750848,-0.041142873509767974,1.4600628813789502,-0.0294124047348658,-0.8456695021340922,0.4303811727522424,0.2708449698979461,0.5545150589461243,-0.1032224624749202,2,-0.044857026444083,0.7018131546721736
1.2529614141892622,1.2720975436167288,2.1939735001195895,1,3,2,0.8056777618117582,0.24433179760795454,-0.9277361863933418,-0.6671136975648889,-0.0934279215792644,1.462446349840941,-1.187051241907803,1.473649611606048,-0.9825395964212561,2,-0.08743635735036036,-0.20044566601421226
-0.34935506481231177,-1.4580010613347296,-1.2665957147408289,1,1,0,0.4451491560718426,1.9243374771332724,0.032963671884434595,-2.004523429170346,0.4230061289358421,-1.760999276996791,0.11951253865164221,-0.38371608847865635,-0.6454606353523014,2,0.001775451918540881,0.19318882406316223
1.7536853138772541,-1.4580010613347296,-0.8820887509584183,1,3,2,0.7251416867543952,-0.252310023307997,0.8068204503582609,0.26643808454117995,0.7422751786691825,0.15614177679388289,-0.7727881576331089,-0.18980507172227254,-0.11311189317263844,2,-0.09248934459487017,0.8081031656755787
1.8538300938148524,1.0386297430157692,2.433087790890084,1,0,1,-0.4500528972783546,-1.0534182611468095,0.8629563969392857,0.48502946816424974,1.6033430670066904,-1.5107556363479466,1.1958881804841612,-0.7141610990233056,-0.12600042625466557,2,-0.10002035590398194,-0.21147810042810894
-0.6497894046251069,1.2623350143208778,0.3559390501734686,0,0,1,-2.230166517549352,-2.622597981703453,0.4158216010220715,-0.3738857603749072,-0.15638666574871968,-0.5553100963262283,0.4241744988709735,-0.22797540048909823,1.4688287351833142,1,0.004865405507293642,-2.940339420004924
0.652092734563672,0.2890561659580207,0.6129341594827464,1,0,1,1.7936714879590256,2.5715128402479595,-0.8108560389590985,1.1568079588122462,1.8597014585852958,0.5980210219611659,-0.037320053728986155,-1.4755952006395334,0.3513699670224167,2,-0.06684312033890463,2.954924352760172
-1.0503685243755003,-0.24378011352127246,-0.6529152016297968,0,0,1,-0.1390192619220886,-1.1142103226271491,-2.1468185593717592,0.03195851133238197,-2.0690370763425707,0.09618076200591451,0.2650210937731242,0.7330626487770735,1.725299275767569,1,0.02547724730375941,-1.6905522501481267
-0.2492102848747134,1.6260813340824474,1.2083244514060023,1,0,1,-0.3015207670200762,0.28620169376434457,0.06251198301157372,-0.3848553567614615,-0.19440520066605887,0.2007910479322768,0.17988952759548235,-0.08931365931093735,0.704502541738067,2,-0.038082571293542276,-0.21837785754267747
0.5519479546260736,0.1612319980268891,0.3545154078089664,1,0,1,2.2758099878733695,1.1171773090518626,-1.2185898716920036,-1.1915068913917035,1.0745913542705174,-0.3238554838841371,0.1370256626717247,0.09676215661229194,0.22483902699906844,2,-0.05851149933050708,0.7442437990394108
0.15136883487568012,-0.8040916094450836,-0.5569552285046933,1,3,1,-0.3986664768231381,-0.19049916613814,-0.7464476061866673,0.6471352349779232,-0.6570688983243962,-0.06757046548854037,0.326717999116294,-0.387780653962041,0.7884731312491615,2,-0.05216651338734726,-0.2872723405275165
-0.04892072499951664,-1.2145091865649584,-0.8453760455478282,1,0,1,0.10969266483923089,-0.6214828060490704,-0.8672492383679488,-2.1166160473042206,-0.8453360530282693,-0.25730828016298085,-0.4059270764497643,0.8716610185334085,0.20212124800398368,2,-0.06215952021542687,-1.9990377371031516
-1.751381983938689,0.27566769168301103,-0.7693357246088166,1,1,0,-0.29804166668049414,1.0914644174567578,-0.8965809889694578,1.5155333783861502,-1.1868023026344086,0.14610788105136008,-0.02108081209081818,-0.15791195385231288,0.6617709569586576,0,0.12119803024001025,1.0059396241218999
2.855277893190836,0.03969835268153808,1.6037285192461292,2,0,1,0.32553114908089825,0.5276616895424858,1.0390902225332703,0.00862907712198877,-0.4015956796946448,-0.5877719710842568,0.7187981970005518,-0.48299414757538467,0.7758097351963201,3,-0.1129033763757128,0.9802902012185059
0.15136883487568012,-0.19335091192995696,-0.18352796556745743,1,0,1,-0.2066004336566168,-1.041487251724362,-0.8930248417656228,-0.2692321768469748,-0.9588127122533547,-0.3738947447367727,0.6811714783016122,0.17717813306220453,1.0851404394675854,2,-0.03877707135948628,-1.3111553724133265
0.15136883487568012,0.6626218460434576,0.7757043791105409,1,0,1,-0.8536018950064198,0.6715150412630645,0.9879754445882178,-1.2175429936330677,-0.5109998004146883,0.014143683995970288,-2.0575795046415886,1.2127754122384489,-0.6740021182344185,2,-0.05720111464406052,-0.4164100594835409
-0.04892072499951664,-0.8007069809633007,-0.5330406604443951,1,0,1,-0.03302544694204773,-1.0353865245665022,-1.8624328809971467,0.8510232844501336,-1.50478490727019,-0.04493866018247926,1.1863482621640529,-0.27441946425781505,1.8063812357201017,2,-0.05472483298683538,-0.9478379381697556
1.152816634251664,-1.4580010613347296,-0.9447276437163891,1,0,1,0.7511725438944612,0.5779650199166891,0.7008466865769346,-1.550990691994401,-0.20729452948694763,-1.8315244158784194,-0.01830284189834264,0.43856827296540796,-0.42311395133814117,2,-0.08402570769262632,0.15125491963850748
-0.2492102848747134,-0.8397226020216111,-0.8059978962218103,0,1,1,-0.03332466095198484,2.230450831916044,0.41838295265484654,-0.9697051059384828,0.06368767215729265,0.3652314684920374,-1.8973527270889043,0.2239530164561507,-0.935025723546315,2,-0.017079503665073666,0.901026524729188
-0.149065504937115,0.2971113334604397,0.29051591727604364,1,1,1,-0.6524740169876967,-2.1241435988740474,0.37608863910359674,0.07474560897117549,0.035835195465500014,-2.0258100046274494,1.8386106727237137,-0.5696687696240655,1.499093542835117,2,-0.04612670851376153,-1.4424869215283298
0.35165839475087685,0.3688940696921923,0.47048875193939854,0,0,1,-0.7642810856488109,-0.10054107583135984,-1.0189025029005054,0.3512209067805492,1.2033986593931305,-0.9995443151304553,0.25061123571900806,-1.0371594628086869,0.9133222259182497,2,-0.05430240739390542,-0.7563419517523724
0.45180317468847525,-1.3493179438135952,-0.8694603513845557,1,3,2,1.5981939498276017,0.3354724237641058,-1.7048074052283606,0.16397366283226483,0.3286339669867453,1.5374784440396503,-0.3350812708124982,0.8259058326047591,-1.9586192359176176,2,-0.07808048458867047,0.49097100611653044
0.652092734563672,1.0001899037644248,1.2482462218004802,1,0,1,-1.140196695339519,0.33423407325896703,0.7408523433085247,-0.41776460044218167,-1.840420574504548,0.4063624147455848,0.02038394437524459,0.3457566316370305,0.5490460974248076,2,-0.06517317243699947,-0.4064772144591818
-0.44949984474991017,-1.2596790653235623,-1.0074083360918782,1,3,1,1.1500278392678136,-1.2167559293712564,1.2154654372333915,0.38062979829890753,-0.5720001939399921,-0.5682840196495558,0.4435557860549695,0.47185734293353887,0.351281740690825,2,-0.038687296219559936,0.7396523516530487
-0.2492102848747134,-0.6652158454289004,-0.5839288211267366,1,0,1,-0.46514808627929205,0.3800774947610843,0.19698014800144423,0.7455704915555096,-0.6576615417144474,0.6329201839167211,-0.777517728065835,0.08550391639744215,-0.1979108608830512,2,-0.03374779971079889,0.4971519787579704
-0.7499341845627052,1.7302916764761822,0.6741475625367008,0,1,0,-0.5879966899491426,0.521365936288715,-0.16730761581027176,1.666767481071651,1.3867195379712358,-0.48812829127261737,0.923870577395833,-2.1120455228269917,2.0314526385105975,1,0.0017042017820528001,0.9127664305796341
0.652092734563672,-0.9702529223544152,-0.5634086774163438,1,0,1,0.1181422326409944,1.4813266286465225,0.7322472698793181,-0.9779086968946862,-0.21604692909112394,-0.6400187308692968,0.04227946477616727,-0.4064602501774841,-0.1517596647214418,2,-0.06895455609272959,0.6799624873239385
1.7536853138772541,1.1464346376482755,2.388615238353422,1,0,2,0.3648537124378801,0.24340081405072456,-0.05431688664418344,0.5302544291322532,-1.3782805380137326,2.4864350222501934,-1.1603231210934086,2.048564622877453,-2.227275434261238,2,-0.0959436268912339,0.6655635364471544
0.35165839475087685,-1.258977193088393,-0.9466320263127807,1,1,2,-0.2767471334006349,-2.449019283631364,-2.0501092271949446,-0.9282142779086238,-2.3702029252649237,0.20110403296329105,0.24425471077926994,2.3616513999271764,-1.1033789290830962,2,-0.051379072405729864,-3.117971649068926
-0.2492102848747134,1.6011886203980477,0.8657236581435196,0,0,1,-1.1087228070523987,0.6527021919490541,0.12562291936528644,0.371012484043353,-2.482454461550518,1.2100391096197252,-0.07266451735270492,0.5459245769573837,0.6673216133846579,2,-0.018719956711278442,0.012867608407526432
0.45180317468847525,0.19082269390461376,0.326133793630218,1,0,1,0.04466115562598179,-0.9454679236475427,-0.3949572029148003,0.24885491877586113,-0.8625304328579224,-0.31662308602013234,1.0622709885115202,0.5792238076083556,-0.27085415122827916,2,-0.05491187328488574,-0.5612442137550988
-0.2492102848747134,1.3235189462340542,0.8491007999942143,1,0,1,-1.3282135703811182,-0.9162797019719365,0.4596182155640208,-0.33236383082379567,0.30194907291224643,-0.46121407635426465,0.3752191532150676,-0.2179464080099455,0.30631858150056623,2,-0.030451889250597042,-1.338437234820223
0.9525270743764671,0.39337238003761105,0.8656536054023921,1,0,1,-0.4181773445259778,0.0023931832203236297,0.5706943381984447,0.2669171249291743,-0.9406682883539205,-0.30241231569692917,1.085379382033323,-0.5264156199970007,1.0153457337833998,2,-0.07429526100612269,0.17221027321104812
0.05122405493808173,1.0071864079442439,0.7906209047958901,1,0,1,-0.9021581262555618,-2.096252068732219,-1.5383014069019862,-0.48638836179377143,-1.4470087661426188,-0.3714225536266774,0.9723648338154578,0.8911505106717923,0.9206802206291796,2,-0.04166415088932517,-2.778900120326748
-0.34935506481231177,0.5510322378473295,0.19627038357905252,0,0,1,0.16224696221283305,1.091568884705073,-0.9718107281052946,0.24407042505527077,-0.3313763815302018,0.5787025917812977,0.013313677886457957,-0.6542764645737803,1.3510219315088923,2,-0.022966477979136507,0.4631601212174945
-0.149065504937115,-1.4580010613347296,-1.0950715802169217,1,0,0,-0.8109876318711426,1.4391629462523676,0.49349386031827697,0.855172060593478,0.10306522044144441,0.08249502994530813,-0.4067464380586266,-1.5994915878396416,0.23323683535814355,2,-0.05607750569619477,1.1233099792537595
-0.6497894046251069,0.7356480356013464,0.14530914525236224,2,0,1,-0.1272086199739379,1.6532876823679916,-0.20238810379654232,-1.2523679340672271,-0.17156711782197603,0.39390695195655695,-2.092919688024541,0.9408518018653543,-0.47027609570117473,1,-0.0063917037062030686,0.04801801129445823
0.15136883487568012,0.4886872493599653,0.5511132885025684,1,0,1,-0.5807429275628918,0.5539225510771308,0.2902084087029744,-0.2979021909929524,0.17312422106414274,0.009390513029681852,-1.7701983479516805,-0.0924937620032384,1.266157032251523,2,-0.05292772620306464,-0.06957379114250858
2.0541196536900492,0.3384624751181655,1.6514667798691165,2,0,1,0.5120719275558167,1.4465419304885794,0.07399681519438892,-1.8341760510809035,-0.18349562814148943,-0.45172469053885395,-0.5789017242384169,0.138503486586301,0.6789721133912635,3,-0.10351773127311682,0.07137973520169105
-0.2492102848747134,0.22477657325723283,0.07720111765223382,1,3,1,-0.38938960320214744,-0.2736304714043932,-1.0941122046353495,-0.7670275369142434,-0.4674932515047907,0.3443221933542613,-0.09879388257241438,-0.36597111488484946,1.8631249181325185,2,-0.03339235922351013,-1.358991593042633
-0.8500789645003036,0.24974833540096275,-0.22794341028202417,1,0,1,-0.429980105867415,-2.1079692026531505,0.24693120382433906,0.5970485291185064,1.1201386320899813,-1.354094846058993,1.518195116968994,-0.4580618481319843,-0.024027243104770432,1,0.001829335021183447,-1.0359493197396505
-0.2492102848747134,0.045601539292625067,0.024242804323620398,1,3,2,0.9246917796007246,-0.929814420213201,0.5528006364614263,-0.45693569791827954,0.4497650510595715,1.1935683998837472,-1.6285281907797504,0.6428518627701387,0.7545486745477005,2,-0.040852547505898375,-0.036958304938559616
